train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_fraction,train/loss,train/gradient_layer_0,train/gradient_layer_1,train/gradient_layer_2,train/gradient_layer_3,train/gradient_layer_4,train/gradient_layer_5,train/gradient_layer_6,train/gradient_layer_7,train/gradient_layer_8,train/gradient_layer_9,train/gradient_layer_10,train/gradient_layer_11,train/n_updates,train/clip_range
0.0003,-0.47658534650690854,0.00039331465177383507,0.0015513532911199945,0.00043573987,0.0037841796875,0.002968637738376856,5.125816,0.15394329,12.963609,0.1224401,5.2637134,2.1730592,23.183125,1.2910783,1.5661639,0.021765346,12.290543,1.0843563,303,0.2
0.0003,-0.4774119544774294,0.0005254971714748535,0.0013353869931052031,0.00230901,0.00322265625,0.002357443794608116,5.127447,0.15612249,12.968569,0.12184465,5.263603,2.1732728,23.183983,1.2913171,1.5699492,0.020930614,12.290644,1.0843691,304,0.2
0.0003,-0.47755895943070453,0.0004874162338334524,0.0011913094074316177,0.002261087,0.0032552083333333335,-0.005838751792907715,5.125861,0.15525341,12.971982,0.121947765,5.2634883,2.1735559,23.185059,1.291607,1.5726131,0.021235827,12.290817,1.084391,305,0.2
0.0003,-0.4786615620500275,0.00047511203540904844,0.0010884769766822241,0.0016882442,0.0029296875,-0.009065336547791958,5.1249266,0.1556365,12.975532,0.12196178,5.2633815,2.1737103,23.18577,1.2918187,1.575052,0.021162527,12.290627,1.0843672,306,0.2
0.0003,-0.4794792198808864,0.0005829130609527056,0.0010110415154827024,0.004331824,0.007080078125,0.005705685820430517,5.119714,0.15682174,12.98178,0.121881016,5.2632656,2.1738992,23.186563,1.2920529,1.5808017,0.020796815,12.290385,1.0843371,307,0.2
0.0003,-0.4784084114556511,0.0007663250471523497,0.0009507182296854606,0.002431575,0.008734809027777778,0.0002399654476903379,5.1234846,0.15079376,12.982949,0.12381236,5.263158,2.1740973,23.187374,1.2922838,1.5820345,0.023085928,12.290246,1.08432,308,0.2
0.0003,-0.47797284899279474,0.0007975627926498418,0.0009031252314571248,0.000740214,0.0080078125,-4.9803449655883014e-05,5.124929,0.15223023,12.983741,0.12323701,5.2630363,2.1742992,23.188189,1.2925246,1.5822328,0.022518672,12.289999,1.0842888,309,0.2
0.0003,-0.47203741129487753,-0.001123745576478541,0.0032884871352507616,0.0016361045,0.00830078125,-0.021782899275422096,5.138959,0.1470454,13.000901,0.12714319,5.2628365,2.178114,23.197947,1.2944844,1.599412,0.025102526,12.309255,1.0866964,310,0.2
0.0003,-0.46423760848119855,-0.0023731744222459383,0.0019035301038456964,0.0051067816,0.030029296875,-0.002566724317148328,5.151957,0.14639941,13.007601,0.12765862,5.262903,2.177496,23.196745,1.2942786,1.6061108,0.02539488,12.305597,1.0862387,311,0.2
0.0003,-0.46120705145100754,-0.002909472634200938,0.001393758116440343,0.0046165157,0.03662109375,0.0021540720481425524,5.172527,0.14730883,13.016449,0.12652715,5.262957,2.1776571,23.197502,1.2944614,1.6125647,0.024800543,12.306043,1.0862944,312,0.2
0.0003,-0.45907167391851544,-0.0034686889412114397,0.0011396618625099109,0.0035963524,0.036376953125,-0.01159608457237482,5.1861544,0.14612973,13.02268,0.12731133,5.2630386,2.1777399,23.198038,1.2945873,1.6181302,0.025258968,12.306351,1.0863329,313,0.2
0.0003,-0.45984020214527843,-0.0036288424278609456,0.000987461027170866,0.009741396,0.0599609375,-0.02072836458683014,5.1910253,0.14473501,13.013079,0.12853327,5.263082,2.1777315,23.198341,1.294686,1.6120355,0.025858903,12.305798,1.0862635,314,0.2
0.0003,-0.4588682235529025,-0.003723243748633346,0.0008844526217141416,0.0056535676,0.060302734375,-0.002775085624307394,5.1932654,0.14571698,13.008091,0.12696017,5.2631416,2.1778052,23.198854,1.2948141,1.6092833,0.025105994,12.305911,1.086278,315,0.2
0.0003,-0.45820141131324427,-0.003859403243820582,0.000811056576334782,0.004480219,0.05852399553571429,-0.019476862624287605,5.206318,0.1471036,13.011645,0.12553076,5.263228,2.177899,23.199457,1.2949623,1.6125869,0.024300136,12.30618,1.0863115,316,0.2
0.0003,-0.4570092315552756,-0.003986160616477719,0.0007562187428504785,0.003651446,0.05596923828125,-0.012410556897521019,5.2209888,0.14496061,13.016611,0.12716468,5.263327,2.17786,23.199722,1.2950407,1.6181773,0.025263594,12.305899,1.0862762,317,0.2
0.0003,-0.45667971132530105,-0.004124664572171039,0.0007127595376661904,0.009488262,0.06450737847222222,0.007460775785148144,5.2248497,0.14382893,13.0141735,0.12807186,5.2633595,2.1779606,23.200264,1.295188,1.6170418,0.025746644,12.305744,1.0862569,318,0.2
0.0003,-0.456706353649497,-0.004291304983780719,0.0006782851584375748,0.0050891917,0.06328125,-0.0038040694780647755,5.2314496,0.14387487,13.011119,0.12826695,5.263453,2.1780288,23.200754,1.2953082,1.6155843,0.025788257,12.306031,1.0862929,319,0.2
0.0003,-0.47306117974221706,0.0006726331921527162,0.002112899454914441,0.00056229334,0.00146484375,0.005006211809813976,5.2455454,0.1420607,13.035088,0.12993935,5.2632694,2.1810255,23.208447,1.2968923,1.6350136,0.026646724,12.320334,1.0880816,320,0.2
0.0003,-0.46807211078703403,-6.645598477916792e-05,0.0011923161297318075,0.00055512995,0.000732421875,0.000989053281955421,5.2707286,0.141926,13.077421,0.12897746,5.263168,2.1811218,23.209015,1.2970854,1.6670839,0.02633836,12.319614,1.0879915,321,0.2
0.0003,-0.4668295768400033,-0.000694467467837967,0.0008752376495901141,0.0013765214,0.004557291666666667,0.00020164235320407897,5.2899837,0.14135964,13.108553,0.12806827,5.263069,2.1812398,23.209633,1.2972866,1.6904522,0.026144553,12.31919,1.0879385,322,0.2
0.0003,-0.4645265876315534,-0.001010192387184361,0.000715822379987685,0.0017315703,0.0064697265625,-0.0017065306892618537,5.290671,0.1400952,13.111907,0.13062228,5.2629848,2.181412,23.210335,1.2974951,1.6933122,0.027123867,12.3190155,1.0879166,323,0.2
0.0003,-0.46335973795503377,-0.0013177588291000575,0.0006211685752759877,0.0028328407,0.0111328125,-0.010811361484229565,5.2960916,0.14058845,13.12617,0.12812363,5.2628875,2.1816125,23.211067,1.29771,1.7038989,0.026280507,12.318973,1.0879112,324,0.2
0.0003,-0.46358953990663093,-0.0014889198597908642,0.0005579174788294949,0.0021673122,0.012776692708333334,0.0003217658377252519,5.303839,0.14058264,13.137034,0.12826127,5.2627897,2.1818416,23.211935,1.2979628,1.7109959,0.02634074,12.319082,1.087925,325,0.2
0.0003,-0.4618747777172497,-0.0016551378232959127,0.0005118494639516159,0.0024822282,0.014229910714285714,0.0067064655013382435,5.3011827,0.13921884,13.146513,0.13093044,5.262697,2.1820676,23.212759,1.2982013,1.7192572,0.027339358,12.319149,1.0879334,326,0.2
0.0003,-0.46059877902735025,-0.001722101778796059,0.00047771484162240085,0.0059744143,0.02130126953125,-0.0032758160959929228,5.304212,0.13973582,13.155794,0.12924579,5.262601,2.1822722,23.213537,1.2984354,1.7250097,0.026747346,12.319041,1.08792,327,0.2
0.0003,-0.45921469417711097,-0.0018874124458913382,0.00045115062716326467,0.0030481545,0.022406684027777776,0.0014494529459625483,5.2977843,0.1388151,13.15303,0.13129966,5.262502,2.182578,23.21456,1.2987216,1.7240365,0.027508922,12.319462,1.0879726,328,0.2
0.0003,-0.45826229713857175,-0.00201171045191586,0.0004295697612406002,0.0035046665,0.023974609375,0.0029317864682525396,5.3053575,0.13919707,13.167852,0.12965037,5.2624087,2.1827462,23.215221,1.2989292,1.7337071,0.02696958,12.319291,1.0879513,329,0.2
0.0003,-0.451032686047256,-6.0114572988823056e-05,0.0017455081532489203,0.003537996,0.0556640625,0.0019623099360615015,5.3116107,0.14217678,13.186758,0.12436225,5.2622538,2.185245,23.22164,1.3002812,1.7470537,0.024824513,12.331045,1.0894208,330,0.2
0.0003,-0.44594392692670226,-0.0004276424879208207,0.0009834672748070261,0.0014835498,0.03271484375,0.003752293298020959,5.3156557,0.14006646,13.205885,0.12671846,5.2621384,2.1855218,23.22231,1.3004841,1.7629051,0.025920179,12.330487,1.089351,331,0.2
0.0003,-0.4437921658779184,-0.001508101694829141,0.0007134021783485878,0.00667547,0.0517578125,-0.003585350001230836,5.3258243,0.14311825,13.219092,0.12364988,5.262043,2.1858134,23.22305,1.3006934,1.7699465,0.024481619,12.330366,1.0893359,332,0.2
0.0003,-0.44449756387621164,-0.0022322695949696936,0.0005782446425541821,0.0062312526,0.0625,0.0007740509463474154,5.3296075,0.14044134,13.221555,0.12751135,5.2619357,2.186108,23.223772,1.3009064,1.773693,0.026143879,12.330075,1.0892997,333,0.2
0.0003,-0.44344443194568156,-0.002197580656502396,0.000496964148646839,0.0018380862,0.05244140625,-0.003203407861292362,5.33398,0.14083265,13.237238,0.12666328,5.2618427,2.1864114,23.224516,1.301113,1.786067,0.025825828,12.33004,1.0892953,334,0.2
0.0003,-0.44159376512592036,-0.0025261922128265724,0.0004428392038941335,0.004945996,0.051595052083333336,0.000788424105849117,5.3437243,0.14372645,13.259231,0.12381654,5.261732,2.1867452,23.225355,1.3013511,1.8013815,0.02447983,12.330084,1.0893008,335,0.2
0.0003,-0.4404607290135963,-0.002730514696200511,0.0004041510027426349,0.00921103,0.062220982142857144,-0.0034110136330127716,5.3494844,0.14331838,13.2699375,0.12457626,5.2616196,2.1871278,23.226303,1.3016121,1.8081255,0.024794005,12.3302355,1.08932,336,0.2
0.0003,-0.44088354578707367,-0.002647486643581942,0.0003751723626379544,0.0045788176,0.06072998046875,0.0022080526687204838,5.347845,0.1422247,13.268571,0.12623511,5.2615137,2.1875262,23.227268,1.3018751,1.8079777,0.025499988,12.330464,1.0893487,337,0.2
0.0003,-0.4408586810653408,-0.0027806587119509154,0.000352483394932632,0.003863493,0.05783420138888889,-0.008838776499032974,5.3447204,0.14323033,13.268732,0.12532078,5.2614036,2.1878607,23.228067,1.3021038,1.8073651,0.025040228,12.330398,1.0893404,338,0.2
0.0003,-0.44087758045643566,-0.0028952259817742743,0.0003342278065758819,0.0074993493,0.06259765625,0.007360071875154972,5.3489876,0.14377294,13.278183,0.125264,5.2612996,2.1881325,23.228735,1.3023059,1.8153155,0.024935128,12.330148,1.0893092,339,0.2
0.0003,-0.4332678662613034,0.000997653609374538,0.0009940467922433527,0.002633217,0.0205078125,0.006635255180299282,5.3555713,0.14037469,13.297653,0.12979077,5.261156,2.190276,23.233866,1.3034173,1.8320031,0.026899787,12.339189,1.09044,340,0.2
0.0003,-0.4277078304439783,-1.3603006664197892e-05,0.0005713799701538846,0.0018420041,0.017333984375,0.0040389904752373695,5.3706093,0.14121404,13.330704,0.12881537,5.2610617,2.1905687,23.234766,1.3036638,1.85439,0.026464349,12.339449,1.0904729,341,0.2
0.0003,-0.42802679166197777,-0.0006294986330127964,0.0004242887375009256,0.00415387,0.027669270833333332,0.0046094260178506374,5.3805513,0.14126442,13.352111,0.12863965,5.260974,2.190771,23.235483,1.3038752,1.8694583,0.02640795,12.339413,1.0904684,342,0.2
0.0003,-0.4282902537379414,-0.0010162317485082895,0.00034997518974932973,0.003982235,0.0303955078125,0.010156840085983276,5.380345,0.14130493,13.361155,0.12935294,5.2608914,2.190979,23.236172,1.3040762,1.8751838,0.026607731,12.339388,1.0904652,343,0.2
0.0003,-0.42796608433127403,-0.0014244442398194223,0.00030562906888462746,0.0038923668,0.0322265625,-0.002283732872456312,5.387052,0.14113978,13.383671,0.13011004,5.260817,2.191225,23.236897,1.304283,1.8908466,0.026848644,12.339584,1.09049,344,0.2
0.0003,-0.4273126747769614,-0.0016421750963975985,0.0002756968941071136,0.0029637194,0.031005859375,-0.0043385508470237255,5.3960304,0.14306584,13.397976,0.12839456,5.2607236,2.1914046,23.23751,1.304475,1.9001758,0.026033062,12.339336,1.090459,345,0.2
0.0003,-0.4260029001161456,-0.0017704040115599387,0.0002542967725308439,0.0059678303,0.03843470982142857,-0.0012559000169858336,5.3968167,0.14171255,13.414864,0.13079247,5.260634,2.191639,23.238194,1.3046808,1.9125834,0.026930831,12.339292,1.0904535,346,0.2
0.0003,-0.42657318722922355,-0.001864784228928329,0.00023830011318182187,0.0031457026,0.03814697265625,0.020216763019561768,5.40314,0.14197287,13.428562,0.1313534,5.2605505,2.1918864,23.238981,1.3049101,1.9204589,0.02708454,12.339536,1.0904839,347,0.2
0.0003,-0.42572093040992814,-0.0018958831585930763,0.0002256402576297963,0.0059795957,0.041666666666666664,0.008199038915336132,5.390335,0.1432562,13.417684,0.13058032,5.2604733,2.1921415,23.239695,1.3051194,1.9106542,0.026652955,12.339622,1.0904949,348,0.2
0.0003,-0.4249252833425999,-0.002141368250886444,0.00021571905090240763,0.0028763656,0.040087890625,-0.013272489421069622,5.393526,0.14364101,13.438413,0.130251,5.260371,2.1923811,23.240395,1.3053336,1.9260082,0.026491303,12.339441,1.0904722,349,0.2
0.0003,-0.42611256521195173,-0.003447609778959304,0.0008717811600718051,0.005918294,0.09716796875,-0.011554974131286144,5.392167,0.14023179,13.444553,0.13659061,5.260247,2.1939158,23.244083,1.306177,1.9324698,0.028854607,12.34567,1.0912508,350,0.2
0.0003,-0.4276244221255183,-0.0051531681237975135,0.0005020531953050522,0.007664033,0.1015625,-0.007096367422491312,5.3961577,0.14103568,13.435326,0.13320504,5.2601924,2.1943753,23.245329,1.3065001,1.9245534,0.027745016,12.346967,1.091413,351,0.2
0.0003,-0.4260018765926361,-0.005049624897462006,0.00036796481958845106,0.007402215,0.10432942708333333,-0.025954607874155045,5.398647,0.14050668,13.440052,0.13286313,5.2601523,2.1945572,23.245918,1.3066761,1.92915,0.027708728,12.347126,1.091433,352,0.2
0.0003,-0.4245644183829427,-0.005277981734252535,0.00030094659757651243,0.006178706,0.1002197265625,0.004614566918462515,5.3987293,0.13885115,13.447018,0.1361031,5.2600927,2.194752,23.246557,1.3068776,1.9336547,0.028872166,12.347147,1.0914356,353,0.2
0.0003,-0.4255451923236251,-0.005361453359364532,0.0002604529184736748,0.008954593,0.10576171875,-0.002864085603505373,5.396735,0.1394944,13.441878,0.13283134,5.2600284,2.1950119,23.247372,1.3071219,1.9301955,0.027804084,12.347433,1.0914714,354,0.2
0.0003,-0.4243368956570824,-0.005393239405141988,0.00023404409836302875,0.0065318095,0.1044921875,-0.024835415184497833,5.395312,0.13889956,13.437659,0.1333497,5.259946,2.1952283,23.248062,1.3073431,1.9257009,0.028029976,12.347361,1.0914625,355,0.2
0.0003,-0.4237598916515708,-0.005330570992165511,0.0002152663198882822,0.006165022,0.10163225446428571,-0.0028427725192159414,5.396576,0.13821232,13.438896,0.13360915,5.259886,2.1954076,23.248611,1.307526,1.92741,0.028200887,12.347208,1.0914435,356,0.2
0.0003,-0.42344556271564215,-0.005410899335402064,0.00020133424183654824,0.007063537,0.10247802734375,0.0005309760454110801,5.3939266,0.13963479,13.430487,0.1292624,5.2598214,2.1955538,23.249136,1.3077031,1.9206543,0.026613386,12.347049,1.0914234,357,0.2
0.0003,-0.4237342985967795,-0.005348392530221544,0.00019030161351136284,0.007276293,0.1027560763888889,0.004905187990516424,5.400768,0.13838786,13.431477,0.13058592,5.2597556,2.195797,23.249863,1.3079246,1.9196136,0.027170694,12.347278,1.091452,358,0.2
0.0003,-0.4230988021939993,-0.005378011681750649,0.00018116007827870818,0.0061037187,0.100341796875,-0.023981941863894463,5.4017973,0.13747554,13.436986,0.13145109,5.259707,2.1960397,23.25058,1.3081428,1.9257345,0.02754168,12.347545,1.0914853,359,0.2
0.0003,-0.43264150246977806,0.0015915727708488703,0.0004962094952816187,0.0003938806,0.001953125,0.001635561347939074,5.414033,0.1374616,13.439896,0.13122517,5.2595367,2.1975117,23.253845,1.3089241,1.9266286,0.02747056,12.352461,1.0921006,360,0.2
0.0003,-0.42486112704500556,0.00121964836580446,0.0002937688527140381,0.0016340235,0.005615234375,0.005675514228641987,5.415129,0.13635005,13.452243,0.13403639,5.2594266,2.1981373,23.255148,1.30927,1.9393412,0.028516283,12.353713,1.0922573,361,0.2
0.0003,-0.4209118690341711,0.0009340195683762431,0.0002185686582644545,0.0006832453,0.00439453125,0.0030445929151028395,5.4172096,0.1376959,13.454862,0.13034834,5.2593174,2.1984951,23.25588,1.3094959,1.9396288,0.027194161,12.353777,1.0922654,362,0.2
0.0003,-0.41651783557608724,0.0007250684793689288,0.00018016454779967717,0.0014343159,0.0067138671875,0.00699894642457366,5.416979,0.13679849,13.473247,0.13122639,5.259218,2.1988401,23.256569,1.3097106,1.9552069,0.027590409,12.353831,1.0922723,363,0.2
0.0003,-0.41186033133417366,0.00048657470324542373,0.0001570133285099473,0.004271575,0.013671875,0.001375662162899971,5.4186783,0.13742152,13.4652815,0.13027944,5.2591085,2.199218,23.257313,1.3099413,1.9479836,0.027204964,12.353837,1.0922731,364,0.2
0.0003,-0.41045522208636004,0.0002518598291014011,0.00014152549790461913,0.0019880487,0.015380859375,-0.0011470094323158264,5.414633,0.13576415,13.4535265,0.13327861,5.258984,2.1996598,23.258198,1.3102119,1.9390093,0.02834977,12.354013,1.0922953,365,0.2
0.0003,-0.4099385682493448,0.0003292690754668521,0.00013033425259274218,0.0015915639,0.014857700892857142,0.003028790932148695,5.424665,0.13708936,13.461406,0.12997666,5.258874,2.2000163,23.258896,1.3104355,1.9419216,0.027129801,12.353946,1.092287,366,0.2
0.0003,-0.4106618626974523,0.0003141153993055923,0.00012202957562124084,0.00064638536,0.01300048828125,-0.00933345127850771,5.4304523,0.13671273,13.467076,0.13027334,5.2587357,2.2004304,23.259705,1.3106982,1.9469321,0.027282549,12.353702,1.0922568,367,0.2
0.0003,-0.4097173771717482,0.0001999760788748972,0.00011548553432779347,0.0016840572,0.013509114583333334,0.003661631839349866,5.43315,0.13598578,13.470587,0.13107878,5.2586064,2.2008789,23.260603,1.3109765,1.9504372,0.027650796,12.35391,1.092283,368,0.2
0.0003,-0.4082001048140228,0.0001885703080915846,0.0001102753718527083,0.0029531238,0.015478515625,0.007143290247768164,5.428017,0.13584715,13.47008,0.13017249,5.2585,2.2012274,23.261301,1.3111997,1.9507926,0.027362414,12.353845,1.0922749,369,0.2
0.0003,-0.4170693773776293,0.0005054978100815788,0.0004927934107854526,0.0014155619,0.01416015625,0.0013793542748317122,5.4308014,0.13422844,13.46474,0.13301753,5.258378,2.2024572,23.263935,1.3118405,1.9447644,0.02845752,12.357962,1.0927896,370,0.2
0.0003,-0.41922268783673644,1.0090407158713788e-05,0.00027716934968680107,0.0035849523,0.023681640625,-0.001877731061540544,5.440539,0.13368857,13.478629,0.13361704,5.2583017,2.2029722,23.264963,1.3121115,1.9563602,0.028724484,12.358944,1.0929128,371,0.2
0.0003,-0.4179873901108901,1.5643784233058493e-05,0.00019997397022090505,0.0020939528,0.021647135416666668,0.011605976149439812,5.4411774,0.13374412,13.484594,0.13271119,5.2582326,2.2032962,23.265593,1.3122939,1.9616207,0.02844373,12.35916,1.0929401,372,0.2
0.0003,-0.4172977185808122,9.686471094028093e-05,0.00016125282097334548,0.006655627,0.0401611328125,0.015142085030674934,5.445707,0.13282257,13.493095,0.13508254,5.2581596,2.2036061,23.266186,1.312471,1.9690926,0.02928394,12.359204,1.0929458,373,0.2
0.0003,-0.4170054029673338,9.074794361367822e-05,0.00013800447952689866,0.0021876246,0.0357421875,-0.0018533746479079127,5.439473,0.13420062,13.482514,0.1296814,5.258086,2.2038631,23.266645,1.3126208,1.9600775,0.027411297,12.3589115,1.0929091,374,0.2
0.0003,-0.41675701333830756,8.062623965088278e-05,0.0001224560945113732,0.0006034691,0.030192057291666668,0.0027551273815333843,5.437997,0.13308135,13.483657,0.13278157,5.2580075,2.2042155,23.267324,1.3128196,1.9618177,0.028532112,12.359062,1.092928,375,0.2
0.0003,-0.4165140051128609,0.00014127086199420904,0.00011135413337066373,0.0056820386,0.03515625,0.0070284088142216206,5.4438224,0.13252985,13.490514,0.13417083,5.2579255,2.2045643,23.26799,1.3130199,1.9673376,0.029032754,12.359211,1.0929468,376,0.2
0.0003,-0.41711961617693305,0.00022679880930809304,0.00010299628205601152,0.0028809812,0.03485107421875,-0.0026435358449816704,5.4489474,0.13273714,13.4970665,0.13186191,5.257845,2.2048454,23.2685,1.3131822,1.9714898,0.028295245,12.359057,1.0929277,377,0.2
0.0003,-0.41616094133092296,0.00021388400798766978,9.650845452332153e-05,0.0033143656,0.033854166666666664,0.017079254612326622,5.4472737,0.13209794,13.504456,0.1331637,5.2577653,2.2051635,23.269093,1.3133655,1.9786916,0.028792188,12.359043,1.0929259,378,0.2
0.0003,-0.41483859354630115,0.00025662561238277705,9.129914612344691e-05,0.0047494825,0.035595703125,-0.010557570494711399,5.440006,0.1321838,13.497589,0.13263349,5.257691,2.2054534,23.269625,1.3135331,1.9738705,0.028606774,12.35901,1.092922,379,0.2
0.0003,-0.4165832241997123,-0.00022152277233544737,0.0002692451690791131,0.00075802824,0.00732421875,0.013788350857794285,5.466068,0.13191429,13.523326,0.13365401,5.2575994,2.2068582,23.272488,1.3142269,1.9905636,0.028978664,12.363864,1.093529,380,0.2
0.0003,-0.41328439163044095,-0.00021704109167330898,0.00015749305006806935,0.0017676845,0.013427734375,-0.004718544892966747,5.485088,0.13181904,13.567616,0.13273074,5.2575173,2.2071693,23.273008,1.3143979,2.0257564,0.028765246,12.363476,1.0934805,381,0.2
0.0003,-0.4135416457429528,-0.0004978672138046628,0.00011813880025594396,0.0018156946,0.0166015625,-0.014970053918659687,5.508136,0.13182817,13.607696,0.13206236,5.2574196,2.2075758,23.27373,1.31462,2.054138,0.028604688,12.363461,1.0934787,382,0.2
0.0003,-0.4105976091232151,-0.0009393353948325966,9.848337102624782e-05,0.0012322136,0.0140380859375,-0.009133880957961082,5.5304155,0.13238397,13.647948,0.129368,5.257322,2.2079813,23.274435,1.3148365,2.0836926,0.02775829,12.363441,1.0934764,383,0.2
0.0003,-0.40806550476700065,-0.0012835430206905585,8.673142959878533e-05,0.0015840395,0.01396484375,0.010394230484962463,5.55106,0.13254976,13.685159,0.1283327,5.25723,2.2083936,23.275154,1.3150556,2.1097603,0.02745412,12.363511,1.0934854,384,0.2
0.0003,-0.4047927039985855,-0.0015673047497936448,7.873381105127919e-05,0.0032269633,0.01806640625,0.0001834252179833129,5.5599327,0.13206086,13.695927,0.12996286,5.2571497,2.208743,23.275753,1.315242,2.1188953,0.027993841,12.363434,1.0934758,385,0.2
0.0003,-0.40366409346461296,-0.0017028590264089871,7.30554293681962e-05,0.0027432225,0.020228794642857144,-0.00283671822398901,5.571331,0.13149764,13.701846,0.13193229,5.25705,2.2091217,23.276386,1.3154442,2.1188962,0.028625544,12.363265,1.0934547,386,0.2
0.0003,-0.40387190389446914,-0.0017260995659853506,6.880535313058544e-05,0.0035638243,0.02301025390625,0.002727410988882184,5.5739303,0.13183989,13.716971,0.13072473,5.2569675,2.209508,23.277056,1.3156482,2.131343,0.02825214,12.363385,1.0934701,387,0.2
0.0003,-0.4021528082796269,-0.0018577152590700684,6.541973562611424e-05,0.0020073908,0.022623697916666668,0.0077947876416146755,5.575311,0.13187204,13.714404,0.1313396,5.2568836,2.209883,23.277689,1.315847,2.1299813,0.028427733,12.3633,1.0934596,388,0.2
0.0003,-0.4012536040507257,-0.0020002022847620538,6.269659499196223e-05,0.002251939,0.022802734375,0.009088362567126751,5.583728,0.1318059,13.728805,0.13222402,5.2567887,2.2102654,23.278336,1.3160522,2.139657,0.028704252,12.3631735,1.0934438,389,0.2
0.0003,-0.3836217215284705,-0.0020931906474288553,0.00020646264525225888,0.00086780434,0.0068359375,-0.011342301033437252,5.567279,0.13129097,13.73125,0.13596518,5.2566857,2.2114737,23.28066,1.3166444,2.145914,0.029845001,12.367107,1.0939362,390,0.2
0.0003,-0.372314709238708,-0.0023810910715837963,0.00011885336691364046,0.004187828,0.031494140625,-0.0029300558380782604,5.560184,0.13129449,13.734709,0.13557108,5.256607,2.2117615,23.28118,1.3168105,2.148844,0.02974268,12.367133,1.0939397,391,0.2
0.0003,-0.3696698835119605,-0.0023696688634421057,8.767492060239117e-05,0.0036548572,0.036946614583333336,0.012835242785513401,5.5598493,0.13105457,13.740579,0.13668841,5.2565236,2.2120008,23.28159,1.3169541,2.1518676,0.030081607,12.366826,1.0939013,392,0.2
0.0003,-0.36886324384249747,-0.002460039599100128,7.203351699303084e-05,0.0046126936,0.0419921875,0.005480497144162655,5.549972,0.13161382,13.745771,0.13234597,5.2564416,2.2123654,23.282238,1.3171544,2.15526,0.02877854,12.367075,1.0939324,393,0.2
0.0003,-0.36818761229515073,-0.0026548088557319716,6.26073714386166e-05,0.0030171883,0.04267578125,-0.010317612439393997,5.5462203,0.13117698,13.747169,0.13376068,5.2563615,2.2125914,23.282608,1.3172885,2.154983,0.029231206,12.366696,1.0938851,394,0.2
0.0003,-0.3681436851620674,-0.002727625995855002,5.629365178568454e-05,0.002407577,0.042073567708333336,0.005459271837025881,5.5376377,0.13104808,13.755514,0.13413201,5.256271,2.2129846,23.283298,1.3175033,2.1613698,0.029366303,12.366931,1.0939145,395,0.2
0.0003,-0.36700533436877386,-0.0028070850967196748,5.1750810241303823e-05,0.0045856014,0.04450334821428571,-0.013269266113638878,5.533355,0.13079013,13.759661,0.13519432,5.2561803,2.2133276,23.283886,1.317697,2.1636875,0.029695667,12.366893,1.0939101,396,0.2
0.0003,-0.36757835058961064,-0.0029024773284618277,4.8312193822397376e-05,0.0042786514,0.04583740234375,0.004960234276950359,5.5309234,0.13059512,13.765569,0.13946566,5.256096,2.213619,23.28438,1.3178626,2.1665397,0.030925432,12.366715,1.0938879,397,0.2
0.0003,-0.3689541104767058,-0.002890957383594165,4.565346345783736e-05,0.0041321665,0.04709201388888889,-0.0128447525203228,5.5254254,0.13042623,13.7716675,0.13512537,5.2560177,2.2139623,23.28497,1.3180482,2.1702087,0.029690921,12.366951,1.0939173,398,0.2
0.0003,-0.3697496898472309,-0.0028896701813209804,4.3472375642750195e-05,0.0042423876,0.04755859375,-0.0013331007212400436,5.517572,0.13029286,13.771767,0.13594212,5.255939,2.2142427,23.285446,1.3182079,2.1695282,0.029931823,12.366859,1.0939059,399,0.2
0.0003,-0.3865925008431077,-0.0019718247349373996,0.0001995701387045301,0.0030673714,0.0341796875,0.010682654567062855,5.5268197,0.13096708,13.788581,0.14379045,5.255854,2.2155466,23.28787,1.3188399,2.1831832,0.032103445,12.371266,1.0944571,400,0.2
0.0003,-0.38617908162996173,-0.002933849216788076,0.000120636865304391,0.0041136597,0.041748046875,-0.011003367602825165,5.5350113,0.1306451,13.801223,0.14203951,5.255785,2.2155435,23.287754,1.3188591,2.1909397,0.031626824,12.369608,1.09425,401,0.2
0.0003,-0.38708507362753153,-0.0027371567266527563,8.813242005582349e-05,0.0042151995,0.046061197916666664,0.003542354330420494,5.548501,0.1306506,13.827045,0.14220637,5.2557106,2.2159383,23.288412,1.3190643,2.2105222,0.03166914,12.369871,1.094283,402,0.2
0.0003,-0.38460878329351544,-0.0029850580394850112,7.177104038902371e-05,0.002678111,0.04052734375,-0.027206752449274063,5.5470138,0.13070633,13.826881,0.14254823,5.2556205,2.2163553,23.28908,1.3192805,2.210889,0.031736046,12.369848,1.0942804,403,0.2
0.0003,-0.38494385648518803,-0.0028591596434125676,6.193111486823e-05,0.0041509755,0.04462890625,-0.006421149708330631,5.557938,0.1303735,13.837404,0.1403276,5.2555275,2.2168076,23.289797,1.319511,2.216876,0.031112267,12.369894,1.0942861,404,0.2
0.0003,-0.38369543353716534,-0.002986411207530182,5.5346450196225305e-05,0.0035268909,0.043050130208333336,-0.005729814060032368,5.558148,0.1304673,13.832986,0.14015934,5.255442,2.2172165,23.29045,1.3197227,2.2140143,0.031035952,12.3699875,1.094298,405,0.2
